uid,NAME_CONTRACT_TYPE,TARGET
AOU41817202,cash loans,0
AOU92671608,cash loans,0
AOV62233015,cash loans,1
AOW06991997,cash loans,0
AOW18968968,cash loans,0
AOW32411023,revolving loans,0
AOW35082095,cash loans,0
AOW46154892,cash loans,0
AOW86793346,cash loans,0
AOW90880595,cash loans,0
AOY16267731,cash loans,0
AOY74456377,cash loans,0
AOY93937140,cash loans,0
AOZ05119856,cash loans,0
AOZ07109055,revolving loans,0
AOZ81703073,cash loans,0
APB32089831,revolving loans,0
APB47082317,cash loans,0
APB58815645,cash loans,0
APC17708022,cash loans,0
APC75681050,cash loans,0
APC80108026,cash loans,0
APD40145829,cash loans,0
APD90900015,cash loans,0
APE02521543,cash loans,0
APE38798108,cash loans,0
APE45111745,cash loans,0
APE84291003,cash loans,0
APE88051074,cash loans,0
APE90266660,cash loans,0
APF53546551,cash loans,0
APF61583543,cash loans,0
APG00329639,cash loans,0
APG26259875,cash loans,0
APG85694266,cash loans,0
APH28113895,cash loans,0
APH47756407,cash loans,0
API57577510,cash loans,0
API65082287,cash loans,0
API82265955,cash loans,0
API92975850,cash loans,0
APJ72021353,revolving loans,0
APJ86487178,cash loans,0
APK08969885,revolving loans,0
APK34982401,cash loans,0
APK75949385,cash loans,0
APK76310828,cash loans,0
APM16678836,revolving loans,0
APM80077920,cash loans,0
APM90551106,cash loans,0
APN15257998,cash loans,0
APN23277075,cash loans,0
APN31671393,revolving loans,0
APN39027997,cash loans,0
APN60657021,cash loans,0
APN64317109,cash loans,0
APN72079313,cash loans,0
APN80061162,revolving loans,0
APO08660566,cash loans,0
APO93439332,cash loans,0
APP63952217,cash loans,0
APQ03678407,cash loans,0
APQ21537047,cash loans,0
APQ61218195,cash loans,0
APQ62154170,cash loans,0
APR29571572,cash loans,0
APR37770774,cash loans,0
APR60134567,cash loans,0
APR75229154,cash loans,0
APR84448974,cash loans,0
APR90237430,cash loans,0
APS12505239,cash loans,0
APS32376607,cash loans,0
APS58274408,cash loans,0
APS91866842,cash loans,0
APT01223572,cash loans,0
APU69521210,cash loans,0
APU71824367,cash loans,0
APV50225420,revolving loans,0
APV77195425,revolving loans,0
APW62080037,cash loans,0
APX00696350,cash loans,0
APX13175308,cash loans,0
APX20432151,revolving loans,0
APX37504969,cash loans,0
APY36862905,cash loans,0
APZ44362290,cash loans,0
APZ77371082,cash loans,0
AQA13099677,cash loans,0
AQA62658051,cash loans,0
AQB17431519,cash loans,0
AQB30718213,cash loans,0
AQB72168666,cash loans,0
AQB76722395,cash loans,0
AQB92437911,cash loans,0
AQC25795657,cash loans,1
AQC62813964,cash loans,0
AQC79774886,cash loans,0
AQD51290130,cash loans,0
AQD79591042,cash loans,0
AQD92746327,cash loans,0
AQE08992625,cash loans,0
AQE19285248,cash loans,0
AQE19737563,cash loans,0
AQF45815978,cash loans,0
AQF50575981,cash loans,0
AQF59116436,cash loans,0
AQG16038056,cash loans,0
AQG16312855,cash loans,0
AQG58581863,cash loans,0
AQG83804256,cash loans,0
AQH93963470,cash loans,0
AQI55816766,cash loans,0
AQI67807233,revolving loans,0
AQI69214640,revolving loans,0
AQJ16298822,cash loans,0
AQJ48207413,cash loans,0
AQJ49860888,cash loans,0
AQK35430443,cash loans,0
AQK89061839,cash loans,0
AQL00208496,cash loans,0
AQN00658598,cash loans,0
AQN05837565,cash loans,0
AQN31530848,cash loans,0
AQN60162574,cash loans,0
AQN94481724,cash loans,0
AQO41379069,cash loans,0
AQO51692904,cash loans,0
AQO76199362,cash loans,0
AQP09125397,cash loans,0
AQQ84373976,cash loans,0
AQQ94200597,cash loans,0
AQS16615996,cash loans,0
AQS77958592,cash loans,0
AQT23534713,cash loans,0
AQT51299793,cash loans,0
AQT65996714,cash loans,0
AQT86180650,cash loans,0
AQU52587442,cash loans,0
AQU62030874,cash loans,0
AQV02603737,cash loans,0
AQV77085228,cash loans,0
AQX00814213,revolving loans,0
AQX01682945,cash loans,0
AQX17026058,cash loans,0
AQY22072712,cash loans,0
AQY29602747,cash loans,0
AQY58904649,cash loans,0
AQY62469717,cash loans,0
AQY79855444,cash loans,0
AQY89265670,cash loans,0
AQY90104789,cash loans,0
AQZ15553668,cash loans,0
AQZ43427399,cash loans,0
AQZ68325372,cash loans,0
AQZ71368536,cash loans,0
ARB04332869,cash loans,0
ARB27878644,cash loans,0
ARB30259222,cash loans,0
ARB34822415,cash loans,1
ARC01604859,cash loans,0
ARC25620052,cash loans,0
ARC52142362,cash loans,0
ARC58377800,cash loans,0
ARC65592672,cash loans,0
ARD40374093,cash loans,0
ARD43047802,cash loans,0
ARD94170888,cash loans,0
ARE04853538,cash loans,0
ARE14675196,cash loans,0
ARE31909505,cash loans,0
ARE71063267,cash loans,0
ARE88932011,revolving loans,0
ARE94303463,revolving loans,0
ARH19860235,cash loans,0
ARH46836321,cash loans,0
ARH53954634,cash loans,0
ARI16383767,cash loans,0
ARI52224195,cash loans,0
ARJ68690404,revolving loans,0
ARJ76764241,cash loans,0
ARJ88239572,cash loans,0
ARK12259806,cash loans,0
ARK14557070,cash loans,0
ARK21719317,cash loans,0
ARL04227568,cash loans,0
ARL83106314,cash loans,0
ARM14189518,cash loans,0
ARM27317138,revolving loans,0
ARM38304779,cash loans,0
ARM57493623,cash loans,0
ARM59699946,cash loans,0
ARN16774238,cash loans,0
ARN52461264,cash loans,0
ARN69413071,cash loans,0
ARN70296021,cash loans,0
ARO00349642,cash loans,0
ARO11320016,cash loans,0
ARO88398376,cash loans,0
ARP38220650,revolving loans,1
ARP43592597,cash loans,0
ARQ54744785,revolving loans,0
ARR69681000,cash loans,0
ARS02209536,cash loans,0
ARS32827268,cash loans,0
ARS82879732,cash loans,0
ART81550391,cash loans,0
ARU39573738,cash loans,0
ARU45097205,revolving loans,0
ARU79192617,cash loans,0
ARV22068899,cash loans,0
ARV34137389,cash loans,0
ARV57709680,cash loans,0
ARV90287251,cash loans,0
ARW41283502,cash loans,0
ARW69814921,cash loans,0
ARX76118129,cash loans,0
ARX94209009,cash loans,0
ARY73895788,cash loans,0
ARY89879458,cash loans,0
ARZ48788397,cash loans,0
ASA97047569,cash loans,0
ASB06569774,cash loans,0
ASB48662410,cash loans,0
ASC74729231,cash loans,0
ASD00975896,cash loans,0
ASD49504980,cash loans,0
ASE08813971,cash loans,0
ASE20854167,cash loans,0
ASE63622821,cash loans,0
ASF35939746,cash loans,0
ASG72613465,cash loans,0
ASH96075389,cash loans,0
ASI15628653,revolving loans,0
ASI41444525,cash loans,0
ASI81234371,cash loans,0
ASI93565392,cash loans,0
ASJ73376902,revolving loans,0
ASK08168050,cash loans,0
ASK67178159,cash loans,0
ASL03674037,cash loans,0
ASL05758001,cash loans,0
ASL11542062,cash loans,0
ASL44907937,cash loans,0
ASL47287585,cash loans,0
ASM11786961,cash loans,0
ASM59220410,cash loans,0
ASM78856304,cash loans,0
ASN77493129,cash loans,0
ASO03925339,cash loans,0
ASO21953311,cash loans,0
ASO26252706,cash loans,0
ASO44624414,cash loans,0
ASO50875643,cash loans,0
ASP32513860,cash loans,0
ASP33295899,cash loans,0
ASP55420755,cash loans,0
ASQ00054094,cash loans,0
ASQ77502005,cash loans,0
ASQ82488762,cash loans,0
ASR11172594,cash loans,0
ASR38919409,revolving loans,0
ASS26816630,cash loans,0
ASS66768722,cash loans,0
ASS69281084,cash loans,0
ASS76132672,cash loans,0
AST83428843,revolving loans,0
ASU63802979,cash loans,0
ASU83501787,revolving loans,0
ASV39759224,cash loans,0
ASV69467553,cash loans,0
ASV72698096,cash loans,0
ASV83291620,cash loans,0
ASV88746647,cash loans,0
ASW30881038,cash loans,0
ASX06808015,revolving loans,0
ASX20521153,revolving loans,0
ASX62296489,cash loans,0
ASX93356015,cash loans,0
ASZ04169611,revolving loans,0
ASZ07307582,cash loans,0
ASZ50971120,cash loans,0
ASZ69796454,cash loans,0
ASZ87309033,cash loans,0
ATA11398623,cash loans,0
ATA16952349,cash loans,0
ATA99236706,cash loans,0
ATB09685720,cash loans,0
ATB55227204,cash loans,0
ATB70102116,cash loans,0
ATB99796298,cash loans,0
ATB99914583,cash loans,0
ATC08195671,cash loans,0
ATC16709463,cash loans,0
ATC38621844,cash loans,0
ATC44927041,cash loans,0
ATD71617170,cash loans,0
ATD86358356,cash loans,0
ATE19497079,cash loans,0
ATE26187078,cash loans,0
ATE26925292,revolving loans,0
ATE38885123,cash loans,0
ATE52596886,cash loans,0
ATF28673866,cash loans,0
ATG22839054,cash loans,0
ATG28877997,cash loans,0
ATG57614775,revolving loans,0
ATG95657588,cash loans,0
ATH55649521,cash loans,0
ATH67415844,cash loans,0
ATH80076386,cash loans,0
ATI08934461,cash loans,0
ATI35370417,revolving loans,0
ATI66510165,cash loans,0
ATJ14708846,cash loans,0
ATJ25122192,revolving loans,0
ATK92250416,cash loans,0
ATL01184539,cash loans,0
ATL08870333,cash loans,0
ATL16773049,cash loans,0
ATL20542761,cash loans,0
ATL29619340,cash loans,0
ATM02681362,cash loans,0
ATM06981698,cash loans,0
ATM80177337,cash loans,0
ATN51916214,cash loans,0
ATO04518973,cash loans,0
ATO04627854,cash loans,0
ATO07793381,cash loans,0
ATO54442386,cash loans,0
ATO72127678,cash loans,0
ATP25181353,revolving loans,0
ATP93042178,cash loans,0
ATR87567139,cash loans,0
ATS32412869,cash loans,0
ATT55391467,revolving loans,0
ATT68190922,cash loans,0
ATT74334855,cash loans,0
ATU07855085,cash loans,0
ATU65425870,cash loans,0
ATV03225899,cash loans,0
ATV05508916,cash loans,0
ATV19543965,cash loans,0
ATW51215832,cash loans,0
ATX15219570,cash loans,0
ATX35257980,cash loans,0
ATY11028020,cash loans,0
ATZ03179104,cash loans,0
ATZ27885727,cash loans,0
ATZ49934088,cash loans,0
AUA30741713,revolving loans,0
AUA60636049,cash loans,0
AUC94165871,cash loans,0
AUD87598902,cash loans,0
AUD92839472,cash loans,1
AUE50510404,cash loans,0
AUE55334816,cash loans,0
AUE68791989,cash loans,0
AUE85636602,cash loans,0
AUF19288877,cash loans,0
AUF62414607,revolving loans,0
AUF75456718,cash loans,0
AUG43529367,revolving loans,0
AUG45321549,cash loans,0
AUH05150037,cash loans,0
AUH15976709,cash loans,0
AUH51895311,cash loans,0
AUH54365073,cash loans,0
AUH79274520,cash loans,0
AUI24910265,cash loans,0
AUI32915740,cash loans,0
AUI55756076,cash loans,0
AUJ48217309,cash loans,0
AUJ59976857,cash loans,0
AUJ69817986,cash loans,0
AUJ77327745,cash loans,0
AUJ83742851,cash loans,0
AUJ92617963,cash loans,0
AUK81097915,revolving loans,0
AUL10819194,cash loans,0
AUL21342424,cash loans,0
AUM05679747,cash loans,0
AUM29887483,cash loans,0
AUM31924438,cash loans,0
AUM85049308,cash loans,0
AUM87437774,cash loans,0
AUN07616245,cash loans,0
AUN32777844,cash loans,0
AUN87818198,cash loans,0
AUN96808582,cash loans,0
AUO16112357,cash loans,0
AUO25133369,cash loans,0
AUO85417655,cash loans,0
AUP01772562,cash loans,0
AUP26588329,cash loans,0
AUP46071684,cash loans,0
AUP69275947,cash loans,0
AUP77241677,cash loans,0
AUP98928431,cash loans,0
AUQ07268630,cash loans,0
AUR38172394,cash loans,0
AUS54682507,cash loans,0
AUT18296771,cash loans,0
AUT43392042,cash loans,0
AUU23345039,cash loans,0
AUU33596514,cash loans,0
AUU59046616,cash loans,0
AUV48611599,revolving loans,0
AUV60460186,cash loans,0
AUV65207759,cash loans,0
AUV92350685,cash loans,0
AUW33437624,cash loans,0
AUW45154680,cash loans,0
AUW66394628,revolving loans,0
AUW70993158,revolving loans,0
AUW93006775,cash loans,0
AUX90323032,cash loans,0
AUY78406682,cash loans,0
AVA11536302,cash loans,0
AVA31615622,cash loans,0
AVA32192357,cash loans,0
AVA84971804,cash loans,0
AVB25184117,cash loans,0
AVC03485063,cash loans,0
AVC21533017,cash loans,0
AVC81427447,cash loans,0
AVD14084872,cash loans,0
AVD37491919,revolving loans,0
AVD88833495,revolving loans,0
AVE45421081,cash loans,0
AVE58932911,cash loans,0
AVE91737486,revolving loans,0
AVF16395050,cash loans,0
AVF60350589,cash loans,0
AVF67850938,cash loans,0
AVF87132395,cash loans,0
AVG37843446,cash loans,0
AVG57611266,cash loans,0
AVH26097117,cash loans,0
AVH27894432,cash loans,0
AVH66102175,cash loans,0
AVH71812696,cash loans,0
AVI24101399,cash loans,0
AVI55546972,revolving loans,0
AVJ48705195,cash loans,0
AVK08247109,cash loans,0
AVK39100147,cash loans,0
AVK40168898,cash loans,0
AVK70200356,cash loans,0
AVK85848225,cash loans,0
AVL47240796,cash loans,0
AVL63439476,cash loans,0
AVM00974348,cash loans,0
AVM34632019,cash loans,0
AVN54095564,cash loans,0
AVN56820724,cash loans,0
AVN72189907,cash loans,0
AVP00828855,cash loans,1
AVP13235878,cash loans,0
AVP80441759,cash loans,0
AVQ17996614,cash loans,0
AVQ84747647,cash loans,0
AVQ87825702,revolving loans,0
AVQ91407746,cash loans,0
AVR47015559,cash loans,0
AVR91816654,cash loans,0
AVS15369992,cash loans,0
AVS23736100,cash loans,0
AVS47560852,cash loans,0
AVU28687199,cash loans,0
AVV16478198,cash loans,0
AVY28627585,cash loans,0
AVY55088217,cash loans,0
AVY74075432,cash loans,0
AVZ91452586,cash loans,0
AWA09485565,cash loans,0
AWA87731828,cash loans,0
AWA98608247,cash loans,0
AWB67815860,cash loans,0
AWB79458197,cash loans,0
AWB96662684,cash loans,0
AWC34774703,cash loans,0
AWC35428867,cash loans,0
AWC51392927,cash loans,0
AWC85268445,cash loans,0
AWC93894958,cash loans,0
AWD03062602,cash loans,0
AWD56154229,cash loans,0
AWD97837281,cash loans,0
AWE04167569,cash loans,0
AWE22137285,revolving loans,0
AWE29157310,cash loans,0
AWE74538334,cash loans,0
AWE87157581,cash loans,0
AWF51930878,cash loans,0
AWF69766877,revolving loans,0
AWF93129012,cash loans,0
AWG30133075,cash loans,0
AWG64459454,cash loans,0
AWG73481388,cash loans,0
AWH52747432,cash loans,0
AWH79942839,cash loans,0
AWH81569565,cash loans,0
AWH88014722,cash loans,0
AWH89228755,cash loans,0
AWH93806458,revolving loans,0
AWI08607793,cash loans,0
AWI08815251,revolving loans,0
AWI13011801,cash loans,0
AWI60165965,cash loans,0
AWI63611381,cash loans,0
AWI64761679,cash loans,0
AWI97107672,cash loans,0
AWJ07993999,cash loans,0
AWJ16927055,cash loans,0
AWJ47676216,cash loans,0
AWJ62863180,cash loans,0
AWJ76284634,revolving loans,0
AWJ97367209,cash loans,0
AWK24731070,cash loans,0
AWK27357691,cash loans,0
AWL65189553,cash loans,0
AWL92724677,cash loans,0
AWM56788323,cash loans,0
AWM76733353,revolving loans,0
AWN15951408,revolving loans,0
AWN31098584,cash loans,0
AWN66277614,cash loans,0
AWN72566412,cash loans,0
AWN77973680,cash loans,0
AWO00338438,cash loans,0
AWO04997079,cash loans,0
AWO05100709,cash loans,0
AWO12053142,cash loans,0
AWO19179583,cash loans,0
AWO54944934,cash loans,0
AWO68790113,cash loans,0
AWP19274796,cash loans,0
AWP67106509,cash loans,0
AWQ32820419,cash loans,0
AWR03211376,cash loans,0
AWR95603413,revolving loans,0
AWR96872417,cash loans,0
AWS18450629,cash loans,0
AWS48575084,cash loans,0
AWS58025808,cash loans,0
AWS88909510,cash loans,0
AWT61872108,cash loans,0
AWT97293890,cash loans,0
AWU04905206,cash loans,0
AWU27559493,cash loans,0
AWU39013428,cash loans,0
AWU47960405,cash loans,0
AWU54161956,cash loans,0
AWU62804798,revolving loans,0
AWU64921575,cash loans,0
AWU96726540,cash loans,0
AWU97895401,revolving loans,0
AWV03462260,cash loans,0
AWV24341949,cash loans,0
AWV27458704,cash loans,0
AWV99758711,cash loans,0
AWW44332144,cash loans,0
AWW65468147,cash loans,0
AWX90679635,cash loans,0
AWY41578794,cash loans,0
AWY97345403,cash loans,0
AWZ21741805,cash loans,0
AWZ71226568,cash loans,0
AXA09986549,cash loans,0
AXA27202035,cash loans,0
AXB69418618,cash loans,0
AXC19006533,cash loans,0
AXC50682554,cash loans,0
AXC57393983,cash loans,0
AXD29255247,cash loans,0
AXD33003524,revolving loans,0
AXD52282632,cash loans,0
AXD62164894,cash loans,0
AXE37464844,cash loans,0
AXE80478494,cash loans,0
AXE84908590,cash loans,0
AXF01661293,cash loans,0
AXF50202388,cash loans,0
AXF76759631,cash loans,0
AXF85619495,cash loans,0
AXG39981672,revolving loans,0
AXG43493758,cash loans,0
AXG58200704,cash loans,0
AXG70812171,cash loans,0
AXH09184357,cash loans,0
AXH16412352,cash loans,0
AXH39766656,cash loans,0
AXI98348039,revolving loans,0
AXJ16008374,revolving loans,0
AXJ56249564,cash loans,0
AXJ66844757,cash loans,0
AXJ83253836,cash loans,0
AXJ85133308,cash loans,0
AXJ91716969,cash loans,0
AXJ99192825,cash loans,0
AXK15777630,cash loans,0
AXK16692654,cash loans,0
AXK35280462,revolving loans,0
AXK65790084,cash loans,0
AXL72093664,cash loans,0
AXM18078878,cash loans,0
AXM21482282,cash loans,0
AXM26085013,revolving loans,0
AXM32866408,cash loans,0
AXM65097795,revolving loans,0
AXM72498266,cash loans,0
AXN21961210,cash loans,0
AXN31110210,cash loans,0
AXN56553791,cash loans,0
AXN60386251,cash loans,0
AXN85570105,cash loans,0
AXO41405055,cash loans,0
AXO88317748,cash loans,0
AXP94433837,cash loans,0
AXQ10830231,cash loans,0
AXQ40654660,cash loans,0
AXQ62369112,cash loans,0
AXR34082637,cash loans,0
AXR78065577,cash loans,0
AXT24156174,cash loans,0
AXT59722928,cash loans,0
AXT90601549,cash loans,0
AXU18464598,cash loans,0
AXU88831420,cash loans,0
AXU91758020,cash loans,0
AXV10019427,cash loans,0
AXV24467401,cash loans,0
AXV38959016,cash loans,0
AXV49303901,revolving loans,0
AXW01051260,cash loans,0
AXW66989943,cash loans,0
AXW79037742,cash loans,0
AXX54776482,cash loans,0
AXX62370655,cash loans,0
AXX67371713,cash loans,0
AXX95404656,cash loans,0
AXY54442695,cash loans,0
AXY79290187,cash loans,0
AXY96137771,cash loans,0
AXZ43064160,cash loans,0
AXZ52513927,revolving loans,0
AYA16738265,cash loans,0
AYA24008622,cash loans,0
AYA44632234,cash loans,0
AYC04734133,cash loans,0
AYC75391158,cash loans,0
AYD11944217,cash loans,0
AYD36610953,cash loans,0
AYD48283649,cash loans,0
AYD48557719,cash loans,0
AYD67511356,cash loans,0
AYD69806824,cash loans,0
AYD81101735,cash loans,0
AYE00975616,cash loans,0
AYE10277198,cash loans,0
AYE57249284,cash loans,0
AYE71287510,cash loans,0
AYE98579334,cash loans,0
AYF06206710,cash loans,0
AYF49398124,cash loans,0
AYF90688582,cash loans,0
AYG83289705,cash loans,0
AYH04498730,cash loans,0
AYH23550980,revolving loans,0
AYI36980448,cash loans,0
AYI60540699,revolving loans,0
AYJ07271304,cash loans,0
AYJ95225500,cash loans,0
AYK38654686,cash loans,0
AYK51231670,cash loans,0
AYK62497169,cash loans,0
AYK89827639,cash loans,0
AYL62793478,cash loans,0
AYM05671470,cash loans,0
AYN10799836,cash loans,0
AYN23473895,cash loans,0
AYN24984053,cash loans,0
AYN42164246,cash loans,0
AYO28685217,cash loans,0
AYP06722478,cash loans,0
AYP47459164,revolving loans,0
AYP62668239,cash loans,0
AYQ71578920,cash loans,0
AYR59160427,cash loans,0
AYR86877981,cash loans,0
AYR95136635,cash loans,0
AYS30455316,cash loans,0
AYS60107546,cash loans,0
AYS97705983,cash loans,0
AYT26512759,cash loans,0
AYT32189133,cash loans,0
AYU01661996,cash loans,0
AYU01844690,cash loans,0
AYU18640905,cash loans,0
AYU31797717,cash loans,0
AYU65289300,cash loans,0
AYU65730874,revolving loans,0
AYU66691719,cash loans,1
AYV13854234,revolving loans,0
AYW08004497,cash loans,0
AYW13737761,revolving loans,0
AYW38420393,cash loans,0
AYW51780113,cash loans,0
AYW60633776,revolving loans,0
AYW60658399,cash loans,0
AYW68437616,cash loans,0
